ID,test_id,web100_log_entry_log_time,connection_spec_client_ip,connection_spec_server_ip,connection_spec_client_hostname,connection_spec_client_application,connection_spec_client_browser,connection_spec_client_os,connection_spec_client_geolocation_city,connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_longitude,downloadThroughput
1428599841207.170.245.7483.212.4.24,2015/04/09/20150409T17:16:58.722912000Z_mail.secprop.com:5072.s2c_snaplog.gz,1428599841,207.170.245.74,83.212.4.24,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,8.7199729386
1428599876207.170.245.744.71.254.147,2015/04/09/20150409T17:17:33.909739000Z_mail.secprop.com:64685.s2c_snaplog.gz,1428599876,207.170.245.74,4.71.254.147,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,19.2366873874
1428599908207.170.245.744.71.251.147,2015/04/09/20150409T17:18:07.320600000Z_mail.secprop.com:48113.s2c_snaplog.gz,1428599908,207.170.245.74,4.71.251.147,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,28.6659143608
1428599946207.170.245.7438.107.216.17,2015/04/09/20150409T17:18:39.854121000Z_mail.secprop.com:35214.s2c_snaplog.gz,1428599946,207.170.245.74,38.107.216.17,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,41.4067961525
1428599987207.170.245.74193.1.12.203,2015/04/09/20150409T17:19:20.499790000Z_mail.secprop.com:58096.s2c_snaplog.gz,1428599987,207.170.245.74,193.1.12.203,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,12.5734165683
1428600030207.170.245.7480.239.142.203,2015/04/09/20150409T17:20:03.266585000Z_mail.secprop.com:57069.s2c_snaplog.gz,1428600030,207.170.245.74,80.239.142.203,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,2.4866949026
1428600070207.170.245.7438.98.51.20,2015/04/09/20150409T17:20:49.718067000Z_mail.secprop.com:49779.s2c_snaplog.gz,1428600070,207.170.245.74,38.98.51.20,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,39.4921302919
1428600110207.170.245.74213.200.103.139,2015/04/09/20150409T17:21:27.441703000Z_mail.secprop.com:23801.s2c_snaplog.gz,1428600110,207.170.245.74,213.200.103.139,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,7.969235217
1428600146207.170.245.744.71.210.211,2015/04/09/20150409T17:22:04.768286000Z_mail.secprop.com:44945.s2c_snaplog.gz,1428600146,207.170.245.74,4.71.210.211,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,40.2956354684
1428600182207.170.245.74213.200.99.203,2015/04/09/20150409T17:22:39.36889000Z_mail.secprop.com:35784.s2c_snaplog.gz,1428600182,207.170.245.74,213.200.99.203,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,13.025807991
1428600224207.170.245.7438.106.70.147,2015/04/09/20150409T17:23:18.286341000Z_mail.secprop.com:52991.s2c_snaplog.gz,1428600224,207.170.245.74,38.106.70.147,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,6.0417158666
1428600266207.170.245.7472.26.217.103,2015/04/09/20150409T17:23:56.710725000Z_mail.secprop.com:30274.s2c_snaplog.gz,1428600266,207.170.245.74,72.26.217.103,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,1.6163659466
1428600305207.170.245.7480.239.168.203,2015/04/09/20150409T17:24:38.774979000Z_mail.secprop.com:35660.s2c_snaplog.gz,1428600305,207.170.245.74,80.239.168.203,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,6.0814767729
1428600343207.170.245.7438.102.0.109,2015/04/09/20150409T17:25:19.152768000Z_mail.secprop.com:30649.s2c_snaplog.gz,1428600343,207.170.245.74,38.102.0.109,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,90.8568765154
1428600379207.170.245.7481.167.39.11,2015/04/09/20150409T17:25:56.59119000Z_mail.secprop.com:13644.s2c_snaplog.gz,1428600379,207.170.245.74,81.167.39.11,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,8.7596674909
1428600415207.170.245.74103.10.233.11,2015/04/09/20150409T17:26:32.149532000Z_mail.secprop.com:51593.s2c_snaplog.gz,1428600415,207.170.245.74,103.10.233.11,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,12.1660277112
1428600449207.170.245.74203.178.130.203,2015/04/09/20150409T17:27:07.495070000Z_mail.secprop.com:7683.s2c_snaplog.gz,1428600449,207.170.245.74,203.178.130.203,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,6.72996235
1428600489207.170.245.74213.208.152.11,2015/04/09/20150409T17:27:41.783856000Z_mail.secprop.com:36986.s2c_snaplog.gz,1428600489,207.170.245.74,213.208.152.11,mail.secprop.com,,,,Seattle,47.5471992493,-122.3513031006,11.6727385414
142860148798.237.250.8038.102.0.109,2015/04/09/20150409T17:44:22.765284000Z_c-98-237-250-80.hsd1.wa.comcast.net:63563.s2c_snaplog.gz,1428601487,98.237.250.80,38.102.0.109,c-98-237-250-80.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6853981018,-122.2872009277,35.6814962895
142861332576.22.31.13838.102.0.109,2015/04/09/20150409T21:01:37.122800000Z_c-76-22-31-138.hsd1.wa.comcast.net:61780.s2c_snaplog.gz,1428613325,76.22.31.138,38.102.0.109,c-76-22-31-138.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.5513000488,-122.3740997314,0.0954780719
142861343666.194.72.5138.102.0.83,2015/04/09/20150409T21:03:31.520303000Z_stupool4.seattleu.edu:21733.s2c_snaplog.gz,1428613436,66.194.72.51,38.102.0.83,stupool4.seattleu.edu,,,,Seattle,47.6101989746,-122.3042984009,29.8321246732
142861410277.234.41.136212.162.51.75,2015/04/09/20150409T21:14:36.792746000Z_ten.emfme.net:56621.s2c_snaplog.gz,1428614102,77.234.41.136,212.162.51.75,ten.emfme.net,,BTWebClient/3430,Windows,Seattle,47.4891014099,-122.290802002,0.2861296397
142861425377.234.41.13680.239.142.216,2015/04/09/20150409T21:17:09.398234000Z_ten.emfme.net:56859.s2c_snaplog.gz,1428614253,77.234.41.136,80.239.142.216,ten.emfme.net,,BTWebClient/3430,Windows,Seattle,47.4891014099,-122.290802002,0.3877179999
142861477077.234.41.136213.208.152.11,2015/04/09/20150409T21:25:44.169189000Z_ten.emfme.net:57198.s2c_snaplog.gz,1428614770,77.234.41.136,213.208.152.11,ten.emfme.net,,BTWebClient/3430,Windows,Seattle,47.4891014099,-122.290802002,0.5148562352
142861688974.61.52.24838.102.0.83,2015/04/09/20150409T22:01:08.177969000Z_74-61-52-248.war.clearwire-wmx.net:54788.s2c_snaplog.gz,1428616889,74.61.52.248,38.102.0.83,74-61-52-248.war.clearwire-wmx.net,,BTWebClient/7920,Windows,Seattle,47.6062011719,-122.3320999146,0.3927231243
142861990074.94.77.9438.102.0.97,2015/04/09/20150409T22:51:20.538299000Z_74-94-177-94-NewEngland.hfc.comcastbusiness.net:9110.s2c_snaplog.gz,1428619900,74.94.77.94,38.102.0.97,74-94-177-94-NewEngland.hfc.comcastbusiness.net,,BTWebClient/7920,Windows,Seattle,47.6062011719,-122.3320999146,3.9272638559
142862062098.247.101.10738.102.0.83,2015/04/09/20150409T23:03:21.739580000Z_c-98-247-101-107.hsd1.wa.comcast.net:51684.s2c_snaplog.gz,1428620620,98.247.101.107,38.102.0.83,,,,,Seattle,47.5513000488,-122.3740997314,0.4033586701
1428621111192.195.24.50213.248.112.101,2015/04/09/20150409T23:11:22.647946000Z_static.24.195.192.wci.com:63714.s2c_snaplog.gz,1428621111,192.195.24.50,213.248.112.101,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,2.8708838631
1428621149192.195.24.5083.212.4.24,2015/04/09/20150409T23:12:03.689937000Z_static.24.195.192.wci.com:18701.s2c_snaplog.gz,1428621149,192.195.24.50,83.212.4.24,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,8.3286507156
1428621182192.195.24.504.71.254.147,2015/04/09/20150409T23:12:42.293151000Z_static.24.195.192.wci.com:6869.s2c_snaplog.gz,1428621182,192.195.24.50,4.71.254.147,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,6.2061436402
1428621215192.195.24.504.71.251.147,2015/04/09/20150409T23:13:14.847477000Z_static.24.195.192.wci.com:43641.s2c_snaplog.gz,1428621215,192.195.24.50,4.71.251.147,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,9.7254633993
1428621247192.195.24.5038.107.216.17,2015/04/09/20150409T23:13:46.979453000Z_static.24.195.192.wci.com:11393.s2c_snaplog.gz,1428621247,192.195.24.50,38.107.216.17,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,20.6718150076
1428621282192.195.24.50193.1.12.203,2015/04/09/20150409T23:14:19.809000000Z_static.24.195.192.wci.com:63877.s2c_snaplog.gz,1428621282,192.195.24.50,193.1.12.203,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,3.2387520132
1428621320192.195.24.5080.239.142.203,2015/04/09/20150409T23:14:54.479179000Z_static.24.195.192.wci.com:48641.s2c_snaplog.gz,1428621320,192.195.24.50,80.239.142.203,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,10.3737298685
142862135498.247.101.10738.102.0.97,2015/04/09/20150409T23:15:41.52272000Z_c-98-247-101-107.hsd1.wa.comcast.net:51940.s2c_snaplog.gz,1428621354,98.247.101.107,38.102.0.97,,,,,Seattle,47.5513000488,-122.3740997314,0.43882896
1428621358192.195.24.5038.98.51.20,2015/04/09/20150409T23:15:35.244747000Z_static.24.195.192.wci.com:16369.s2c_snaplog.gz,1428621358,192.195.24.50,38.98.51.20,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,23.5329140876
1428621394192.195.24.50213.200.103.139,2015/04/09/20150409T23:16:09.331700000Z_static.24.195.192.wci.com:57517.s2c_snaplog.gz,1428621394,192.195.24.50,213.200.103.139,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,10.4444108833
1428621427192.195.24.504.71.210.211,2015/04/09/20150409T23:16:46.852281000Z_static.24.195.192.wci.com:60877.s2c_snaplog.gz,1428621427,192.195.24.50,4.71.210.211,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,15.6294653175
1428621465192.195.24.50213.200.99.203,2015/04/09/20150409T23:17:19.539589000Z_static.24.195.192.wci.com:20841.s2c_snaplog.gz,1428621465,192.195.24.50,213.200.99.203,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,5.0484400816
1428621520192.195.24.5038.106.70.147,2015/04/09/20150409T23:18:20.382172000Z_static.24.195.192.wci.com:61378.s2c_snaplog.gz,1428621520,192.195.24.50,38.106.70.147,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,13.4503985305
1428621552192.195.24.50216.156.197.139,2015/04/09/20150409T23:18:51.467306000Z_static.24.195.192.wci.com:17249.s2c_snaplog.gz,1428621552,192.195.24.50,216.156.197.139,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,10.2106384102
1428621591192.195.24.5080.239.168.203,2015/04/09/20150409T23:19:24.803866000Z_static.24.195.192.wci.com:29810.s2c_snaplog.gz,1428621591,192.195.24.50,80.239.168.203,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,5.9110753816
1428621623192.195.24.5038.102.0.109,2015/04/09/20150409T23:20:03.600243000Z_static.24.195.192.wci.com:38180.s2c_snaplog.gz,1428621623,192.195.24.50,38.102.0.109,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,54.8291189876
1428621660192.195.24.5081.167.39.11,2015/04/09/20150409T23:20:35.82760000Z_static.24.195.192.wci.com:59043.s2c_snaplog.gz,1428621660,192.195.24.50,81.167.39.11,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,4.8056028522
1428621697192.195.24.50103.10.233.11,2015/04/09/20150409T23:21:13.375832000Z_static.24.195.192.wci.com:55188.s2c_snaplog.gz,1428621697,192.195.24.50,103.10.233.11,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,6.4285122046
1428621730192.195.24.50203.178.130.203,2015/04/09/20150409T23:21:48.767662000Z_static.24.195.192.wci.com:30575.s2c_snaplog.gz,1428621730,192.195.24.50,203.178.130.203,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,12.6273714168
1428621766192.195.24.50213.208.152.11,2015/04/09/20150409T23:22:22.754738000Z_static.24.195.192.wci.com:62577.s2c_snaplog.gz,1428621766,192.195.24.50,213.208.152.11,static.24.195.192.wci.com,,,,Seattle,47.6355018616,-122.3235015869,3.4976376417
1428622169128.90.95.1404.35.238.216,2015/04/09/20150409T23:29:04.723926000Z_128.90.95.140:56144.s2c_snaplog.gz,1428622169,128.90.95.140,4.35.238.216,,,BTWebClient/3430,Windows,Seattle,47.6102981567,-122.3340988159,19.4076665523
142862270667.168.130.374.71.157.165,2015/04/09/20150409T23:38:10.832427000Z_c-67-168-130-37.hsd1.wa.comcast.net:51481.s2c_snaplog.gz,1428622706,67.168.130.37,4.71.157.165,,,,,Seattle,47.6514015198,-122.4077987671,0.9077113439
142862555098.247.101.10738.102.0.83,2015/04/10/20150410T00:25:36.519479000Z_c-98-247-101-107.hsd1.wa.comcast.net:52074.s2c_snaplog.gz,1428625550,98.247.101.107,38.102.0.83,,,,,Seattle,47.5513000488,-122.3740997314,7.8079664286
142862574170.199.142.82128.177.163.75,2015/04/10/20150410T00:28:37.75702000Z_82.sub-70-199-142.myvzw.com:6721.s2c_snaplog.gz,1428625741,70.199.142.82,128.177.163.75,82.sub-70-199-142.myvzw.com,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,12.1100757475
142862912967.168.130.3763.243.224.37,2015/04/10/20150410T01:25:16.515960000Z_c-67-168-130-37.hsd1.wa.comcast.net:52695.s2c_snaplog.gz,1428629129,67.168.130.37,63.243.224.37,,,,,Seattle,47.6514015198,-122.4077987671,7.218093049
1428629140198.244.109.24838.102.0.83,2015/04/10/20150410T01:25:27.918191000Z_198.244.109.248:53559.s2c_snaplog.gz,1428629140,198.244.109.248,38.102.0.83,,,,,Seattle,47.6144981384,-122.3479995728,22.6916862646
1428629187198.244.109.24838.102.0.83,2015/04/10/20150410T01:26:14.104352000Z_198.244.109.248:53566.s2c_snaplog.gz,1428629187,198.244.109.248,38.102.0.83,,,,,Seattle,47.6144981384,-122.3479995728,31.9614812994
1428629252198.244.109.24838.102.0.83,2015/04/10/20150410T01:27:19.44369000Z_198.244.109.248:53644.s2c_snaplog.gz,1428629252,198.244.109.248,38.102.0.83,,,,,Seattle,47.6144981384,-122.3479995728,46.4057837715
142863525398.247.101.10738.102.0.97,2015/04/10/20150410T03:07:19.998150000Z_c-98-247-101-107.hsd1.wa.comcast.net:52047.s2c_snaplog.gz,1428635253,98.247.101.107,38.102.0.97,,,,,Seattle,47.5513000488,-122.3740997314,2.5905528509
142863541598.247.101.10738.102.0.97,2015/04/10/20150410T03:10:02.537440000Z_c-98-247-101-107.hsd1.wa.comcast.net:52067.s2c_snaplog.gz,1428635415,98.247.101.107,38.102.0.97,,,,,Seattle,47.5513000488,-122.3740997314,3.3062559031
142863553898.247.101.10738.102.0.83,2015/04/10/20150410T03:12:04.463457000Z_c-98-247-101-107.hsd1.wa.comcast.net:49278.s2c_snaplog.gz,1428635538,98.247.101.107,38.102.0.83,,,,,Seattle,47.5513000488,-122.3740997314,2.8417944374
142863557298.247.101.10738.102.0.97,2015/04/10/20150410T03:12:39.34586000Z_c-98-247-101-107.hsd1.wa.comcast.net:52083.s2c_snaplog.gz,1428635572,98.247.101.107,38.102.0.97,,,,,Seattle,47.5513000488,-122.3740997314,2.4878227262
1428636117174.21.9.438.102.0.97,2015/04/10/20150410T03:21:37.235152000Z_174-21-9-4.tukw.qwest.net:62923.s2c_snaplog.gz,1428636117,174.21.9.4,38.102.0.97,174-21-9-4.tukw.qwest.net,,BTWebClient/3430,Windows,Seattle,47.6102981567,-122.3340988159,1.5887555077
142863673424.18.235.2338.102.0.109,2015/04/10/20150410T03:32:00.882101000Z_c-24-18-235-23.hsd1.wa.comcast.net:50839.s2c_snaplog.gz,1428636734,24.18.235.23,38.102.0.109,,,,,Seattle,47.6062011719,-122.3320999146,1.1560826924
142863768998.247.101.10738.102.0.83,2015/04/10/20150410T03:47:56.110314000Z_c-98-247-101-107.hsd1.wa.comcast.net:52733.s2c_snaplog.gz,1428637689,98.247.101.107,38.102.0.83,,,,,Seattle,47.5513000488,-122.3740997314,1.8158145568
1428637906174.24.218.15338.102.0.97,2015/04/10/20150410T03:51:17.818155000Z_174-24-218-153.tukw.qwest.net:50131.s2c_snaplog.gz,1428637906,174.24.218.153,38.102.0.97,174-24-218-153.tukw.qwest.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,0.5084410092
142863792298.247.31.22338.98.51.45,2015/04/10/20150410T03:51:42.644531000Z_c-98-247-31-223.hsd1.wa.comcast.net:62497.s2c_snaplog.gz,1428637922,98.247.31.223,38.98.51.45,c-98-247-31-223.hsd1.wa.comcast.net,,BTWebClient/7920,Windows,Seattle,47.6847000122,-122.384803772,35.5635621191
1428640723174.34.144.14938.102.0.109,2015/04/10/20150410T04:38:24.448801000Z_prod01.p.sea.fullmeshnetworks.com:63529.s2c_snaplog.gz,1428640723,174.34.144.149,38.102.0.109,prod01.p.sea.fullmeshnetworks.com,,BTWebClient/3420,Windows,Seattle,47.4891014099,-122.290802002,0.8699542
142864353376.121.106.14438.102.0.97,2015/04/10/20150410T05:25:12.529184000Z_c-76-121-106-144.hsd1.wa.comcast.net:51129.s2c_snaplog.gz,1428643533,76.121.106.144,38.102.0.97,c-76-121-106-144.hsd1.wa.comcast.net,,,,Seattle,47.7396011353,-122.3425979614,2.7645528425
142864405250.159.52.15174.63.50.32,2015/04/10/20150410T05:33:46.707053000Z_c-50-159-52-151.hsd1.wa.comcast.net:7348.s2c_snaplog.gz,1428644052,50.159.52.151,74.63.50.32,c-50-159-52-151.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.4499015808,-122.3585968018,3.2228535585
142864410550.159.52.15174.63.50.32,2015/04/10/20150410T05:34:43.311784000Z_c-50-159-52-151.hsd1.wa.comcast.net:48186.s2c_snaplog.gz,1428644105,50.159.52.151,74.63.50.32,c-50-159-52-151.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.4499015808,-122.3585968018,3.6913138643
142864415550.159.52.15174.63.50.32,2015/04/10/20150410T05:35:34.9134000Z_c-50-159-52-151.hsd1.wa.comcast.net:13767.s2c_snaplog.gz,1428644155,50.159.52.151,74.63.50.32,c-50-159-52-151.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.4499015808,-122.3585968018,3.332616073
